"","ID","gene_name","rank_expr_norm","rank_pubmed_mean_norm","rank_tf_norm","rank_kinase_norm","rank_crisp_mean_norm","rank_crisp_min_norm","rank_expr_fold_change_norm","rank_is_TSG_norm","rank_GO_term_norm","rank_PPI_norm","SUM_RANK","group_num"
"10038","TCGA-CV-A45U_11_70337377_71167449","NADSYN1",0.67,0.33,0.67,0.67,0.33,0.33,0.33,0.67,0.33,0.67,5,1682
"10039","TCGA-CV-A45U_12_96266897_96856126","SNRPF",0.71,0.57,0.5,0.5,1,1,0.29,0.57,0.86,0.57,6.57,1683
"10040","TCGA-CV-A45U_12_96266897_96856126","CCDC38",0.29,0.14,0.5,0.5,0.86,0.43,0.86,0.57,1,0.57,5.72,1683
"10041","TCGA-CV-A45U_12_96266897_96856126","AMDHD1",0.86,0.43,0.5,0.5,0.57,0.29,1,0.57,0.21,0.57,5.5,1683
"10042","TCGA-CV-A45U_12_96266897_96856126","HAL",0.14,1,0.5,0.5,0.71,0.71,0.14,0.57,0.21,0.57,5.05,1683
"10043","TCGA-CV-A45U_12_96266897_96856126","LTA4H",1,0.71,0.5,0.5,0.43,0.57,0.43,0.57,0.57,0.57,5.85,1683
"10044","TCGA-CV-A45U_12_96266897_96856126","ELK3",0.57,0.86,1,0.5,0.14,0.86,0.57,0.57,0.43,0.57,6.07,1683
"10045","TCGA-CV-A45U_12_96266897_96856126","CDK17",0.43,0.29,0.5,1,0.29,0.14,0.71,0.57,0.71,0.57,5.21,1683
"10046","TCGA-CV-A45U_19_33853304_34566647","CEBPG",0.75,0.75,1,0.62,0.5,0.75,1,0.62,0.75,0.62,7.36,1684
"10047","TCGA-CV-A45U_19_33853304_34566647","PEPD",1,1,0.5,0.62,0.75,0.5,0.75,0.62,0.5,0.62,6.86,1684
"10048","TCGA-CV-A45U_19_33853304_34566647","CHST8",0.25,0.25,0.5,0.62,1,1,0.25,0.62,1,0.62,6.11,1684
"10049","TCGA-CV-A45U_19_33853304_34566647","KCTD15",0.5,0.5,0.5,0.62,0.25,0.25,0.5,0.62,0.25,0.62,4.61,1684
"10050","TCGA-CV-A45X_X_54287779_55310402","WNK3",0.19,0.5,0.53,1,0.56,0.69,0.06,0.53,0.88,0.53,5.47,1687
"10051","TCGA-CV-A45X_X_54287779_55310402","TSR2",0.88,0.56,0.53,0.5,1,1,0.44,0.53,0.56,0.53,6.53,1687
"10052","TCGA-CV-A45X_X_54287779_55310402","FGD1",0.69,0.88,0.53,0.5,0.44,0.56,0.56,0.53,1,0.53,6.22,1687
"10053","TCGA-CV-A45X_X_54287779_55310402","GNL3L",0.75,0.62,0.53,0.5,0.94,0.88,0.5,0.53,0.94,0.53,6.72,1687
"10054","TCGA-CV-A45X_X_54287779_55310402","ITIH6",0.5,0.12,0.53,0.5,0.62,0.38,0.75,0.53,0.25,0.53,4.71,1687
"10055","TCGA-CV-A45X_X_54287779_55310402","MAGED2",1,0.81,0.53,0.5,0.19,0.19,0.38,0.53,0.56,0.53,5.22,1687
"10056","TCGA-CV-A45X_X_54287779_55310402","TRO",0.62,1,0.53,0.5,0.38,0.31,0.31,0.53,0.25,0.53,4.96,1687
"10057","TCGA-CV-A45X_X_54287779_55310402","PFKFB1",0.31,0.94,0.53,0.5,0.5,0.62,0.19,0.53,0.81,0.53,5.46,1687
"10058","TCGA-CV-A45X_X_54287779_55310402","APEX2",0.94,0.75,0.53,0.5,0.88,0.94,0.69,0.53,0.75,0.53,7.04,1687
"10059","TCGA-CV-A45X_X_54287779_55310402","ALAS2",0.56,0.69,0.53,0.5,0.25,0.5,0.81,0.53,0.69,0.53,5.59,1687
"10060","TCGA-CV-A45X_X_54287779_55310402","PAGE2B",0.38,0.12,0.53,0.5,0.12,0.12,1,0.53,0.25,0.53,4.08,1687
"10061","TCGA-CV-A45X_X_54287779_55310402","PAGE2",0.09,0.31,0.53,0.5,0.75,0.75,0.12,0.53,0.25,0.53,4.36,1687
"10062","TCGA-CV-A45X_X_54287779_55310402","FAM104B",0.81,0.31,0.53,0.5,0.81,0.81,0.62,0.53,0.25,0.53,5.7,1687
"10063","TCGA-CV-A45X_X_54287779_55310402","MTRNR2L10",0.09,0.12,0.53,0.5,0.06,0.06,0.25,0.53,0.56,0.53,3.23,1687
"10064","TCGA-CV-A45X_X_54287779_55310402","PAGE5",0.44,0.44,0.53,0.5,0.31,0.44,0.88,0.53,0.25,0.53,4.85,1687
"10065","TCGA-CV-A45X_X_54287779_55310402","PAGE3",0.25,0.31,0.53,0.5,0.69,0.25,0.94,0.53,0.25,0.53,4.78,1687
"10066","TCGA-CV-A45Y_12_67475305_68739720","CAND1",1,0.5,0.58,0.5,1,1,0.5,0.58,1,0.58,7.24,1688
"10067","TCGA-CV-A45Y_12_67475305_68739720","DYRK2",0.83,0.67,0.58,1,0.83,0.67,0.83,0.58,0.83,0.58,7.4,1688
"10068","TCGA-CV-A45Y_12_67475305_68739720","IFNG",0.5,1,0.58,0.5,0.17,0.5,1,0.58,0.5,0.58,5.91,1688
"10069","TCGA-CV-A45Y_12_67475305_68739720","IL26",0.33,0.33,0.58,0.5,0.33,0.17,0.33,0.58,0.67,0.58,4.4,1688
"10070","TCGA-CV-A45Y_12_67475305_68739720","IL22",0.17,0.83,0.58,0.5,0.5,0.33,0.17,0.58,0.33,0.58,4.57,1688
"10071","TCGA-CV-A45Y_12_67475305_68739720","MDM1",0.67,0.17,0.58,0.5,0.67,0.83,0.67,0.58,0.17,0.58,5.42,1688
"10072","TCGA-CV-A464_9_109283834_111114440","ZNF462",0.5,0.5,1,0.75,0.5,0.5,0.5,0.75,1,0.75,6.75,1689
"10073","TCGA-CV-A464_9_109283834_111114440","RAD23B",1,1,0.5,0.75,1,1,1,0.75,0.5,0.75,8.25,1689
"10074","TCGA-CV-A6JE_7_93893391_95449181","COL1A2",1,1,0.55,0.5,0.27,0.45,0.91,0.55,0.55,0.55,6.33,1690
"10075","TCGA-CV-A6JE_7_93893391_95449181","CASD1",0.82,0.09,0.55,0.5,0.36,0.18,0.55,0.55,0.27,0.55,4.42,1690
"10076","TCGA-CV-A6JE_7_93893391_95449181","SGCE",0.64,0.45,0.55,0.5,1,1,0.18,0.55,0.82,0.55,6.24,1690
"10077","TCGA-CV-A6JE_7_93893391_95449181","PEG10",0.45,0.73,0.55,0.5,0.18,0.91,0.36,0.55,0.95,0.55,5.73,1690
"10078","TCGA-CV-A6JE_7_93893391_95449181","PPP1R9A",0.18,0.23,0.55,0.5,0.55,0.36,0.27,0.55,0.45,0.55,4.19,1690
"10079","TCGA-CV-A6JE_7_93893391_95449181","PON1",0.32,0.82,0.55,0.5,0.91,0.82,1,0.55,0.73,0.55,6.75,1690
"10080","TCGA-CV-A6JE_7_93893391_95449181","PON3",0.73,0.55,0.55,0.5,0.73,0.27,0.73,0.55,0.27,0.55,5.43,1690
"10081","TCGA-CV-A6JE_7_93893391_95449181","PON2",0.91,0.64,0.55,0.5,0.45,0.73,0.64,0.55,0.09,0.55,5.61,1690
"10082","TCGA-CV-A6JE_7_93893391_95449181","ASB4",0.32,0.23,0.55,0.5,0.09,0.09,0.82,0.55,0.95,0.55,4.65,1690
"10083","TCGA-CV-A6JE_7_93893391_95449181","PDK4",0.09,0.91,0.55,1,0.64,0.55,0.09,0.55,0.64,0.55,5.57,1690
"10084","TCGA-CV-A6JE_7_93893391_95449181","DYNC1I1",0.55,0.36,0.55,0.5,0.82,0.64,0.45,0.55,0.27,0.55,5.24,1690
"10085","TCGA-CV-A6JE_8_128399926_128692661","POU5F1B",1,1,1,1,1,1,1,1,1,1,10,1691
"10086","TCGA-CV-A6JE_8_139101936_140318619","FAM135B",0.5,0.5,0.75,0.75,1,1,0.5,0.75,0.75,0.75,7.25,1692
"10087","TCGA-CV-A6JE_8_139101936_140318619","COL22A1",1,1,0.75,0.75,0.5,0.5,1,0.75,0.75,0.75,7.75,1692
"10088","TCGA-CV-A6JT_5_49455636_49874330","EMB",1,1,1,1,1,1,1,1,1,1,10,1693
"10089","TCGA-CV-A6JT_5_57338357_59044769","PLK2",1,1,0.6,1,0.8,1,0.8,0.6,1,0.6,8.4,1694
"10090","TCGA-CV-A6JT_5_57338357_59044769","GAPT",0.6,0.4,0.6,0.5,1,0.8,0.6,0.6,0.6,0.6,6.3,1694
"10091","TCGA-CV-A6JT_5_57338357_59044769","CTD-2117L12.1",0.4,0.2,0.6,0.5,0.2,0.2,1,0.6,0.2,0.6,4.5,1694
"10092","TCGA-CV-A6JT_5_57338357_59044769","RAB3C",0.2,0.6,0.6,0.5,0.4,0.6,0.2,0.6,0.4,0.6,4.7,1694
"10093","TCGA-CV-A6JT_5_57338357_59044769","PDE4D",0.8,0.8,0.6,0.5,0.6,0.4,0.4,0.6,0.8,0.6,6.1,1694
"10094","TCGA-CV-A6JT_7_52608366_53367102","POM121L12",1,1,1,1,1,1,1,1,1,1,10,1695
"10095","TCGA-CV-A6JY_15_72248703_73897894","MYO9A",0.62,0.34,0.53,0.53,0.75,0.75,0.94,0.53,0.56,0.53,6.08,1696
"10096","TCGA-CV-A6JY_15_72248703_73897894","SENP8",0.44,0.44,0.53,0.53,0.31,0.62,0.25,0.53,0.22,0.53,4.4,1696
"10097","TCGA-CV-A6JY_15_72248703_73897894","GRAMD2",0.38,0.16,0.53,0.53,0.06,0.06,0.31,0.53,0.22,0.53,3.31,1696
"10098","TCGA-CV-A6JY_15_72248703_73897894","PKM",1,1,0.53,0.53,0.94,0.94,0.62,0.53,0.69,0.53,7.31,1696
"10099","TCGA-CV-A6JY_15_72248703_73897894","PARP6",0.81,0.75,0.53,0.53,0.69,0.56,0.75,0.53,0.62,0.53,6.3,1696
"10100","TCGA-CV-A6JY_15_72248703_73897894","CELF6",0.19,0.56,0.53,0.53,0.44,0.38,0.12,0.53,0.22,0.53,4.03,1696
"10101","TCGA-CV-A6JY_15_72248703_73897894","HEXA",0.88,0.94,0.53,0.53,0.5,0.25,0.44,0.53,0.44,0.53,5.57,1696
"10102","TCGA-CV-A6JY_15_72248703_73897894","TMEM202",0.31,0.16,0.53,0.53,0.38,0.31,1,0.53,0.22,0.53,4.5,1696
"10103","TCGA-CV-A6JY_15_72248703_73897894","ARIH1",0.94,0.5,0.53,0.53,1,1,0.53,0.53,0.91,0.53,7,1696
"10104","TCGA-CV-A6JY_15_72248703_73897894","GOLGA6B",0.06,0.16,0.53,0.53,0.88,0.88,0.06,0.53,0.22,0.53,4.38,1696
"10105","TCGA-CV-A6JY_15_72248703_73897894","HIGD2B",0.25,0.16,0.53,0.53,0.62,0.19,0.88,0.53,0.22,0.53,4.44,1696
"10106","TCGA-CV-A6JY_15_72248703_73897894","BBS4",0.5,0.34,0.53,0.53,0.12,0.12,0.38,0.53,1,0.53,4.58,1696
"10107","TCGA-CV-A6JY_15_72248703_73897894","ADPGK",0.75,0.81,0.53,0.53,0.19,0.81,0.81,0.53,0.91,0.53,6.4,1696
"10108","TCGA-CV-A6JY_15_72248703_73897894","NEO1",0.69,0.88,0.53,0.53,0.81,0.69,0.69,0.53,0.81,0.53,6.69,1696
"10109","TCGA-CV-A6JY_15_72248703_73897894","HCN4",0.12,0.62,0.53,0.53,0.25,0.5,0.53,0.53,0.5,0.53,4.64,1696
"10110","TCGA-CV-A6JY_15_72248703_73897894","NPTN",0.56,0.69,0.53,0.53,0.56,0.44,0.19,0.53,0.75,0.53,5.31,1696
"10111","TCGA-CX-7082_3_160532064_161758072","PPM1L",0.6,0.5,0.6,0.6,0.2,0.2,0.4,0.6,0.6,0.6,4.9,1697
"10112","TCGA-CX-7082_3_160532064_161758072","B3GALNT1",0.8,0.8,0.6,0.6,0.8,0.8,0.8,0.6,0.6,0.6,7,1697
"10113","TCGA-CX-7082_3_160532064_161758072","NMD3",1,1,0.6,0.6,1,1,1,0.6,0.2,0.6,7.6,1697
"10114","TCGA-CX-7082_3_160532064_161758072","SPTSSB",0.4,0.5,0.6,0.6,0.6,0.6,0.2,0.6,0.6,0.6,5.3,1697
"10115","TCGA-CX-7082_3_160532064_161758072","OTOL1",0.2,0.2,0.6,0.6,0.4,0.4,0.6,0.6,1,0.6,5.2,1697
"10116","TCGA-CX-7086_11_69698788_70348046","ANO1",0.8,0.8,0.6,0.6,0.4,0.4,1,0.6,0.8,0.6,6.6,1699
"10117","TCGA-CX-7086_11_69698788_70348046","FADD",0.4,1,0.6,0.6,0.8,1,0.6,0.6,0.2,0.6,6.4,1699
"10118","TCGA-CX-7086_11_69698788_70348046","PPFIA1",0.6,0.4,0.6,0.6,0.2,0.2,0.8,0.6,0.4,0.6,5,1699
"10119","TCGA-CX-7086_11_69698788_70348046","CTTN",1,0.6,0.6,0.6,0.6,0.6,0.4,0.6,1,0.6,6.6,1699
"10120","TCGA-CX-7086_11_69698788_70348046","SHANK2",0.2,0.2,0.6,0.6,1,0.8,0.2,0.6,0.6,0.6,5.4,1699
"10121","TCGA-CX-7086_11_102358107_103478008","RP11-315O6.2",0.08,0.12,0.54,0.54,0.08,0.08,0.17,0.54,0.12,0.54,2.81,1698
"10122","TCGA-CX-7086_11_102358107_103478008","MMP7",0.58,0.92,0.54,0.54,0.58,0.42,0.08,0.54,0.88,0.54,5.62,1698
"10123","TCGA-CX-7086_11_102358107_103478008","MMP20",0.25,0.5,0.54,0.54,0.5,0.67,0.75,0.54,0.88,0.54,5.71,1698
"10124","TCGA-CX-7086_11_102358107_103478008","RP11-817J15.3",0.33,0.12,0.54,0.54,0.17,0.17,0.42,0.54,0.12,0.54,3.49,1698
"10125","TCGA-CX-7086_11_102358107_103478008","MMP27",0.42,0.42,0.54,0.54,0.42,1,0.25,0.54,0.29,0.54,4.96,1698
"10126","TCGA-CX-7086_11_102358107_103478008","MMP8",0.17,0.58,0.54,0.54,1,0.75,0.33,0.54,0.75,0.54,5.74,1698
"10127","TCGA-CX-7086_11_102358107_103478008","MMP10",0.83,0.67,0.54,0.54,0.67,0.58,0.92,0.54,0.29,0.54,6.12,1698
"10128","TCGA-CX-7086_11_102358107_103478008","MMP1",0.92,1,0.54,0.54,0.25,0.25,1,0.54,0.42,0.54,6,1698
"10129","TCGA-CX-7086_11_102358107_103478008","MMP3",0.67,0.83,0.54,0.54,0.33,0.5,0.67,0.54,0.67,0.54,5.83,1698
"10130","TCGA-CX-7086_11_102358107_103478008","MMP13",0.5,0.75,0.54,0.54,0.75,0.33,0.58,0.54,0.5,0.54,5.57,1698
"10131","TCGA-CX-7086_11_102358107_103478008","DCUN1D5",1,0.25,0.54,0.54,0.83,0.83,0.83,0.54,1,0.54,6.9,1698
"10132","TCGA-CX-7086_11_102358107_103478008","DYNC2H1",0.75,0.33,0.54,0.54,0.92,0.92,0.5,0.54,0.58,0.54,6.16,1698
"10133","TCGA-CZ-5468_X_63041351_63708497","ASB12",0.5,0.5,0.75,0.75,1,0.5,0.5,0.75,0.5,0.75,6.5,1700
"10134","TCGA-CZ-5468_X_63041351_63708497","MTMR8",1,1,0.75,0.75,0.5,1,1,0.75,1,0.75,8.5,1700
"10135","TCGA-CZ-5468_X_64488451_64859398","ZC3H12B",0.33,0.33,0.67,0.67,0.33,0.33,0.33,0.67,0.33,0.67,4.66,1701
"10136","TCGA-CZ-5468_X_64488451_64859398","LAS1L",0.67,0.67,0.67,0.67,1,1,1,0.67,0.67,0.67,7.69,1701
"10137","TCGA-CZ-5468_X_64488451_64859398","MSN",1,1,0.67,0.67,0.67,0.67,0.67,0.67,1,0.67,7.69,1701
"10138","TCGA-D1-A3JP_1_223043471_223588595","DISP1",0.33,0.33,0.67,0.67,0.33,0.33,0.33,0.67,0.33,0.67,4.66,1703
"10139","TCGA-D1-A3JP_1_223043471_223588595","TLR5",0.67,1,0.67,0.67,0.67,0.67,0.67,0.67,1,0.67,7.36,1703
"10140","TCGA-D1-A3JP_1_223043471_223588595","SUSD4",1,0.67,0.67,0.67,1,1,1,0.67,0.67,0.67,8.02,1703
"10141","TCGA-D1-A3JP_1_224114014_224581692","FBXO28",0.4,0.4,0.6,0.6,0.4,0.4,0.8,0.6,0.2,0.6,5,1704
"10142","TCGA-D1-A3JP_1_224114014_224581692","DEGS1",0.8,1,0.6,0.6,0.2,0.2,0.4,0.6,1,0.6,6,1704
"10143","TCGA-D1-A3JP_1_224114014_224581692","NVL",0.6,0.6,0.6,0.6,1,1,0.6,0.6,0.8,0.6,7,1704
"10144","TCGA-D1-A3JP_1_224114014_224581692","CNIH4",1,0.2,0.6,0.6,0.6,0.6,1,0.6,0.5,0.6,6.3,1704
"10145","TCGA-D1-A3JP_1_224114014_224581692","WDR26",0.2,0.8,0.6,0.6,0.8,0.8,0.2,0.6,0.5,0.6,5.7,1704
"10146","TCGA-D1-A3JP_19_33846377_34387162","CEBPG",0.75,0.75,1,0.62,0.5,0.75,1,0.62,0.75,0.62,7.36,1702
"10147","TCGA-D1-A3JP_19_33846377_34387162","PEPD",1,1,0.5,0.62,0.75,0.5,0.75,0.62,0.5,0.62,6.86,1702
"10148","TCGA-D1-A3JP_19_33846377_34387162","CHST8",0.25,0.25,0.5,0.62,1,1,0.5,0.62,1,0.62,6.36,1702
"10149","TCGA-D1-A3JP_19_33846377_34387162","KCTD15",0.5,0.5,0.5,0.62,0.25,0.25,0.25,0.62,0.25,0.62,4.36,1702
"10150","TCGA-D5-5539_8_127399870_128002328","FAM84B",1,1,1,1,1,1,1,1,1,1,10,1705
"10151","TCGA-D5-5541_8_99426079_100128967","STK3",1,1,0.5,1,1,1,1,0.62,1,0.62,8.74,1706
"10152","TCGA-D5-5541_8_99426079_100128967","KCNS2",0.25,0.25,0.5,0.5,0.75,0.5,0.25,0.62,0.5,0.62,4.74,1706
"10153","TCGA-D5-5541_8_99426079_100128967","OSR2",0.5,0.75,1,0.5,0.5,0.75,0.5,0.62,0.75,0.62,6.49,1706
"10154","TCGA-D5-5541_8_99426079_100128967","VPS13B",0.75,0.5,0.5,0.5,0.25,0.25,0.75,0.62,0.25,0.62,4.99,1706
"10155","TCGA-D6-6823_18_5804426_6986714","TMEM200C",0.25,0.25,0.5,0.62,0.5,0.25,0.5,0.62,0.25,0.62,4.36,1707
"10156","TCGA-D6-6823_18_5804426_6986714","L3MBTL4",0.5,0.5,1,0.62,0.25,0.5,0.25,0.62,0.75,0.62,5.61,1707
"10157","TCGA-D6-6823_18_5804426_6986714","ARHGAP28",0.75,0.75,0.5,0.62,0.75,1,0.75,0.62,0.5,0.62,6.86,1707
"10158","TCGA-D6-6823_18_5804426_6986714","LAMA1",1,1,0.5,0.62,1,0.75,1,0.62,1,0.62,8.11,1707
"10159","TCGA-D6-6826_12_30974215_31795383","TSPAN11",0.5,0.25,0.62,0.62,0.75,0.75,0.75,0.62,0.38,0.62,5.86,1708
"10160","TCGA-D6-6826_12_30974215_31795383","DDX11",0.75,1,0.62,0.62,1,1,1,0.62,1,0.62,8.23,1708
"10161","TCGA-D6-6826_12_30974215_31795383","FAM60A",1,0.75,0.62,0.62,0.25,0.25,0.5,0.62,0.38,0.62,5.61,1708
"10162","TCGA-D6-6826_12_30974215_31795383","DENND5B",0.25,0.5,0.62,0.62,0.5,0.5,0.25,0.62,0.75,0.62,5.23,1708
"10163","TCGA-D6-A4Z9_11_68405000_69281227","GAL",0.89,1,0.56,0.56,0.22,0.22,1,0.56,1,0.56,6.57,1709
"10164","TCGA-D6-A4Z9_11_68405000_69281227","MTL5",0.33,0.5,0.56,0.56,0.11,0.11,0.78,0.56,0.33,0.56,4.4,1709
"10165","TCGA-D6-A4Z9_11_68405000_69281227","CPT1A",0.78,0.89,0.56,0.56,0.78,0.67,0.33,0.56,0.89,0.56,6.58,1709
"10166","TCGA-D6-A4Z9_11_68405000_69281227","MRPL21",1,0.22,0.56,0.56,1,1,0.44,0.56,0.33,0.56,6.23,1709
"10167","TCGA-D6-A4Z9_11_68405000_69281227","IGHMBP2",0.67,0.5,0.56,0.56,0.89,0.89,0.56,0.56,0.78,0.56,6.53,1709
"10168","TCGA-D6-A4Z9_11_68405000_69281227","MRGPRD",0.11,0.11,0.56,0.56,0.33,0.78,0.11,0.56,0.33,0.56,4.01,1709
"10169","TCGA-D6-A4Z9_11_68405000_69281227","MRGPRF",0.22,0.33,0.56,0.56,0.44,0.44,0.22,0.56,0.33,0.56,4.22,1709
"10170","TCGA-D6-A4Z9_11_68405000_69281227","TPCN2",0.56,0.67,0.56,0.56,0.67,0.33,0.89,0.56,0.67,0.56,6.03,1709
"10171","TCGA-D6-A4Z9_11_68405000_69281227","MYEOV",0.44,0.78,0.56,0.56,0.56,0.56,0.67,0.56,0.33,0.56,5.58,1709
"10172","TCGA-D7-6518_13_109040074_110240194","MYO16",1,1,1,1,1,1,1,1,1,1,10,1710
"10173","TCGA-D7-6519_12_65269910_66005684","TBC1D30",0.33,0.33,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,6.02,1711
"10174","TCGA-D7-6519_12_65269910_66005684","LEMD3",1,0.67,0.67,0.67,1,1,1,0.67,1,0.67,8.35,1711
"10175","TCGA-D7-6519_12_65269910_66005684","MSRB3",0.67,1,0.67,0.67,0.33,0.33,0.33,0.67,0.33,0.67,5.67,1711
"10176","TCGA-D7-6526_7_61987173_63575530","ZNF727",1,1,1,1,1,1,1,1,1,1,10,1718
"10177","TCGA-D7-6526_7_102481842_103076691","FBXL13",0.38,0.25,0.56,0.56,0.25,0.25,0.38,0.56,0.19,0.56,3.94,1714
"10178","TCGA-D7-6526_7_102481842_103076691","LRRC17",0.25,0.69,0.56,0.56,0.38,0.38,0.12,0.56,0.75,0.56,4.81,1714
"10179","TCGA-D7-6526_7_102481842_103076691","ARMC10",0.75,0.5,0.56,0.56,0.75,0.75,0.88,0.56,0.44,0.56,6.31,1714
"10180","TCGA-D7-6526_7_102481842_103076691","NAPEPLD",0.5,0.38,0.56,0.56,0.12,0.12,0.62,0.56,0.62,0.56,4.6,1714
"10181","TCGA-D7-6526_7_102481842_103076691","PMPCB",0.88,0.69,0.56,0.56,1,0.88,0.5,0.56,0.19,0.56,6.38,1714
"10182","TCGA-D7-6526_7_102481842_103076691","DNAJC2",0.62,0.88,0.56,0.56,0.62,0.62,1,0.56,0.44,0.56,6.42,1714
"10183","TCGA-D7-6526_7_102481842_103076691","PSMC2",1,1,0.56,0.56,0.88,1,0.75,0.56,1,0.56,7.87,1714
"10184","TCGA-D7-6526_7_102481842_103076691","SLC26A5",0.12,0.12,0.56,0.56,0.5,0.5,0.25,0.56,0.88,0.56,4.61,1714
"10185","TCGA-D7-6526_7_115342291_116148949","TFEC",0.33,0.33,1,0.67,1,0.33,1,0.67,0.67,0.67,6.67,1715
"10186","TCGA-D7-6526_7_115342291_116148949","TES",1,1,0.5,0.67,0.67,0.67,0.67,0.67,0.33,0.67,6.85,1715
"10187","TCGA-D7-6526_7_115342291_116148949","CAV2",0.67,0.67,0.5,0.67,0.33,1,0.33,0.67,1,0.67,6.51,1715
"10188","TCGA-D7-6526_7_122287497_122896756","CADPS2",1,1,0.6,0.6,1,1,0.4,0.6,0.8,0.6,7.6,1716
"10189","TCGA-D7-6526_7_122287497_122896756","RNF133",0.6,0.3,0.6,0.6,0.8,0.6,0.8,0.6,0.4,0.6,5.9,1716
"10190","TCGA-D7-6526_7_122287497_122896756","RNF148",0.8,0.3,0.6,0.6,0.6,0.8,0.6,0.6,0.4,0.6,5.9,1716
"10191","TCGA-D7-6526_7_122287497_122896756","TAS2R16",0.4,0.6,0.6,0.6,0.2,0.2,1,0.6,1,0.6,5.8,1716
"10192","TCGA-D7-6526_7_122287497_122896756","SLC13A1",0.2,0.8,0.6,0.6,0.4,0.4,0.2,0.6,0.4,0.6,4.8,1716
"10193","TCGA-D7-6526_7_122901182_123532135","IQUB",0.5,0.5,0.58,0.58,0.33,0.5,0.33,0.58,0.33,0.58,4.81,1717
"10194","TCGA-D7-6526_7_122901182_123532135","NDUFA5",1,0.67,0.58,0.58,1,1,0.5,0.58,0.33,0.58,6.82,1717
"10195","TCGA-D7-6526_7_122901182_123532135","ASB15",0.67,0.33,0.58,0.58,0.17,0.33,1,0.58,0.33,0.58,5.15,1717
"10196","TCGA-D7-6526_7_122901182_123532135","LMOD2",0.17,0.17,0.58,0.58,0.5,0.17,0.17,0.58,0.83,0.58,4.33,1717
"10197","TCGA-D7-6526_7_122901182_123532135","WASL",0.83,1,0.58,0.58,0.67,0.83,0.67,0.58,1,0.58,7.32,1717
"10198","TCGA-D7-6526_7_122901182_123532135","HYAL4",0.33,0.83,0.58,0.58,0.83,0.67,0.83,0.58,0.67,0.58,6.48,1717
"10199","TCGA-D7-6526_20_58134050_58919027","PHACTR3",0.33,0.83,0.58,0.58,0.83,1,0.17,0.58,1,0.58,6.48,1712
"10200","TCGA-D7-6526_20_58134050_58919027","SYCP2",0.5,1,0.58,0.58,0.67,0.5,0.33,0.58,0.5,0.58,5.82,1712
"10201","TCGA-D7-6526_20_58134050_58919027","FAM217B",0.83,0.33,0.58,0.58,0.5,0.83,0.83,0.58,0.25,0.58,5.89,1712
"10202","TCGA-D7-6526_20_58134050_58919027","PPP1R3D",1,0.33,0.58,0.58,0.33,0.33,1,0.58,0.83,0.58,6.14,1712
"10203","TCGA-D7-6526_20_58134050_58919027","CDH26",0.67,0.33,0.58,0.58,1,0.67,0.67,0.58,0.67,0.58,6.33,1712
"10204","TCGA-D7-6526_20_58134050_58919027","C20orf197",0.17,0.67,0.58,0.58,0.17,0.17,0.5,0.58,0.25,0.58,4.25,1712
"10205","TCGA-D7-6526_22_45111234_45804414","PRR5",0.56,1,0.56,0.56,0.44,0.78,0.22,0.56,0.67,0.56,5.91,1713
"10206","TCGA-D7-6526_22_45111234_45804414","PRR5-ARHGAP8",0.33,0.44,0.56,0.56,0.11,0.11,0.89,0.56,0.28,0.56,4.4,1713
"10207","TCGA-D7-6526_22_45111234_45804414","ARHGAP8",1,0.78,0.56,0.56,0.56,0.67,0.78,0.56,0.56,0.56,6.59,1713
"10208","TCGA-D7-6526_22_45111234_45804414","PHF21B",0.11,0.33,0.56,0.56,0.78,0.44,0.11,0.56,0.28,0.56,4.29,1713
"10209","TCGA-D7-6526_22_45111234_45804414","NUP50",0.78,0.67,0.56,0.56,1,1,0.33,0.56,1,0.56,7.02,1713
"10210","TCGA-D7-6526_22_45111234_45804414","KIAA0930",0.89,0.22,0.56,0.56,0.67,0.33,0.44,0.56,0.28,0.56,5.07,1713
"10211","TCGA-D7-6526_22_45111234_45804414","UPK3A",0.44,0.89,0.56,0.56,0.22,0.22,1,0.56,0.89,0.56,5.9,1713
"10212","TCGA-D7-6526_22_45111234_45804414","FAM118A",0.67,0.11,0.56,0.56,0.33,0.56,0.56,0.56,0.28,0.56,4.75,1713
"10213","TCGA-D7-6526_22_45111234_45804414","SMC1B",0.22,0.56,0.56,0.56,0.89,0.89,0.67,0.56,0.78,0.56,6.25,1713
"10214","TCGA-D7-6527_1_62251164_62864643","INADL",1,0.67,0.67,0.67,0.33,0.33,0.67,0.67,0.5,0.67,6.18,1719
"10215","TCGA-D7-6527_1_62251164_62864643","L1TD1",0.33,1,0.67,0.67,0.67,1,0.33,0.67,0.5,0.67,6.51,1719
"10216","TCGA-D7-6527_1_62251164_62864643","KANK4",0.67,0.33,0.67,0.67,1,0.67,1,0.67,1,0.67,7.35,1719
"10217","TCGA-D7-6527_2_175741387_176025708","CHN1",0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.75,1,0.75,6.25,1721
"10218","TCGA-D7-6527_2_175741387_176025708","ATF2",1,1,1,0.75,1,1,1,0.75,0.5,0.75,8.75,1721
"10219","TCGA-D7-6527_3_18777214_20240260","KCNH8",0.33,0.5,0.58,0.58,0.67,0.5,0.83,0.58,0.5,0.58,5.65,1722
