"","ID","gene_name","rank_expr_norm","rank_pubmed_mean_norm","rank_tf_norm","rank_kinase_norm","rank_crisp_mean_norm","rank_crisp_min_norm","rank_expr_fold_change_norm","rank_is_TSG_norm","rank_GO_term_norm","rank_PPI_norm","SUM_RANK","is_oncogene"
"53","TCGA-3B-A9HS_5_179837009_180790320","MGAT1",0.93,0.8,0.5,0.5,1,1,0.8,0.53,0.73,0.53,7.32,0
"54","TCGA-3B-A9HS_5_179837009_180790320","ZFP62",0.8,0.17,1,0.5,0.33,0.33,0.73,0.53,0.6,0.53,5.52,0
"55","TCGA-3B-A9HS_5_179837009_180790320","BTNL8",0.27,0.47,0.5,0.5,0.7,0.4,0.27,0.53,0.53,0.53,4.7,0
"56","TCGA-3B-A9HS_5_179837009_180790320","BTNL3",0.33,0.4,0.5,0.5,0.13,0.13,0.93,0.53,0.43,0.53,4.41,0
"57","TCGA-3B-A9HS_5_179837009_180790320","BTNL9",0.53,0.53,0.5,0.5,0.27,0.8,0.53,0.53,0.43,0.53,5.15,0
"58","TCGA-3B-A9HS_5_179837009_180790320","OR2V1",0.13,0.17,0.5,0.5,0.87,0.73,0.13,0.53,0.17,0.53,4.26,0
"59","TCGA-3B-A9HS_5_179837009_180790320","OR2V2",0.13,0.17,0.5,0.5,0.93,0.67,0.13,0.53,0.17,0.53,4.26,0
"60","TCGA-3B-A9HS_5_179837009_180790320","TRIM7",0.7,0.67,0.5,0.5,0.4,0.87,1,0.53,0.33,0.53,6.03,0
"61","TCGA-3B-A9HS_5_179837009_180790320","TRIM41",0.87,0.33,0.5,0.5,0.57,0.93,0.6,0.53,0.67,0.53,6.03,0
"62","TCGA-3B-A9HS_5_179837009_180790320","GNB2L1",1,0.73,0.5,0.5,0.07,0.07,0.87,0.53,0.17,0.53,4.97,0
"63","TCGA-3B-A9HS_5_179837009_180790320","TRIM52",0.7,0.87,0.5,0.5,0.47,0.47,0.67,0.53,0.97,0.53,6.21,0
"64","TCGA-3C-AALI_17_48252038_49807668","SGCA",0.15,0.46,0.5,0.52,0.69,0.42,0.04,0.52,0.38,0.52,4.2,0
"65","TCGA-3C-AALI_17_48252038_49807668","COL1A1",0.96,1,0.5,0.52,0.48,0.27,0.52,0.52,1,0.52,6.29,1
"66","TCGA-3C-AALI_17_48252038_49807668","TMEM92",0.19,0.54,0.5,0.52,0.58,0.38,0.88,0.52,0.15,0.52,4.78,0
"67","TCGA-3C-AALI_17_48252038_49807668","XYLT2",0.46,0.31,0.5,0.52,0.77,0.92,0.52,0.52,0.15,0.52,5.19,0
"68","TCGA-3C-AALI_17_48252038_49807668","MRPL27",0.81,0.23,0.5,0.52,0.92,0.88,0.46,0.52,0.15,0.52,5.51,0
"69","TCGA-3C-AALI_17_48252038_49807668","EME1",0.31,0.65,0.5,0.52,0.12,0.73,0.96,0.52,0.42,0.52,5.25,0
"70","TCGA-3C-AALI_17_48252038_49807668","LRRC59",0.77,0.62,0.5,0.52,0.27,0.23,0.62,0.52,0.58,0.52,5.15,0
"71","TCGA-3C-AALI_17_48252038_49807668","ACSF2",0.62,0.35,0.5,0.52,0.54,0.5,0.31,0.52,0.15,0.52,4.53,0
"72","TCGA-3C-AALI_17_48252038_49807668","CHAD",0.35,0.69,0.5,0.52,0.35,0.35,0.58,0.52,0.77,0.52,5.15,0
"73","TCGA-3C-AALI_17_48252038_49807668","RSAD1",0.69,0.06,0.5,0.52,0.85,0.77,0.65,0.52,0.15,0.52,5.23,0
"74","TCGA-3C-AALI_17_48252038_49807668","MYCBPAP",0.23,0.06,0.5,0.52,0.73,0.58,0.85,0.52,0.96,0.52,5.47,0
"75","TCGA-3C-AALI_17_48252038_49807668","EPN3",0.85,0.58,0.5,0.52,0.38,0.46,1,0.52,0.92,0.52,6.25,0
"76","TCGA-3C-AALI_17_48252038_49807668","SPATA20",0.73,0.15,0.5,0.52,0.08,0.12,0.79,0.52,0.77,0.52,4.7,0
"77","TCGA-3C-AALI_17_48252038_49807668","CACNA1G",0.08,0.85,0.5,0.52,0.62,0.65,0.08,0.52,0.69,0.52,5.03,0
"78","TCGA-3C-AALI_17_48252038_49807668","ABCC3",0.58,0.96,0.5,0.52,0.15,0.08,0.92,0.52,0.77,0.52,5.52,0
"79","TCGA-3C-AALI_17_48252038_49807668","ANKRD40",0.42,0.12,0.5,0.52,0.19,0.54,0.19,0.52,0.15,0.52,3.67,0
"80","TCGA-3C-AALI_17_48252038_49807668","LUC7L3",0.65,0.5,0.5,0.52,1,1,0.27,0.52,0.58,0.52,6.06,0
"81","TCGA-3C-AALI_17_48252038_49807668","WFIKKN2",0.04,0.23,0.5,0.52,0.42,0.15,0.12,0.52,0.35,0.52,3.37,0
"82","TCGA-3C-AALI_17_48252038_49807668","TOB1",0.88,0.81,0.5,0.52,0.48,0.69,0.38,0.52,0.85,0.52,6.15,0
"83","TCGA-3C-AALI_17_48252038_49807668","SPAG9",0.38,0.88,0.5,0.52,0.65,0.62,0.23,0.52,0.88,0.52,5.7,0
"84","TCGA-3C-AALI_17_48252038_49807668","NME1",0.92,0.92,0.5,0.52,0.23,0.19,0.79,0.52,0.48,0.52,5.59,0
"85","TCGA-3C-AALI_17_48252038_49807668","NME1-NME2",1,0.23,0.5,0.52,0.04,0.04,0.42,0.52,0.15,0.52,3.94,0
"86","TCGA-3C-AALI_17_48252038_49807668","NME2",0.54,0.77,1,0.52,0.81,0.81,0.73,0.52,0.48,0.52,6.7,0
"87","TCGA-3C-AALI_17_48252038_49807668","MBTD1",0.27,0.4,0.5,0.52,0.88,0.85,0.15,0.52,0.65,0.52,5.26,0
"88","TCGA-3C-AALI_17_48252038_49807668","UTP18",0.5,0.4,0.5,0.52,0.96,0.96,0.35,0.52,0.31,0.52,5.54,0
"89","TCGA-3C-AALI_17_48252038_49807668","CA10",0.12,0.73,0.5,0.52,0.31,0.31,0.69,0.52,0.58,0.52,4.8,0
"90","TCGA-3X-AAVC_6_28387443_29178514","ZSCAN23",0.3,0.5,0.95,0.55,0.3,0.2,0.1,0.55,0.4,0.55,4.4,0
"91","TCGA-3X-AAVC_6_28387443_29178514","GPX6",0.3,0.85,0.45,0.55,0.1,0.3,0.35,0.55,0.8,0.55,4.8,0
"92","TCGA-3X-AAVC_6_28387443_29178514","GPX5",0.3,0.85,0.45,0.55,0.2,0.1,0.35,0.55,0.9,0.55,4.8,0
"93","TCGA-3X-AAVC_6_28387443_29178514","TRIM27",1,1,0.45,0.55,0.4,0.6,0.6,0.55,1,0.55,6.7,1
"94","TCGA-3X-AAVC_6_28387443_29178514","ZNF311",0.9,0.7,0.95,0.55,0.7,0.7,0.9,0.55,0.4,0.55,6.9,0
"95","TCGA-3X-AAVC_6_28387443_29178514","OR2W1",0.65,0.25,0.45,0.55,0.9,0.8,0.75,0.55,0.4,0.55,5.85,0
"96","TCGA-3X-AAVC_6_28387443_29178514","OR2B3",0.65,0.25,0.45,0.55,0.5,0.9,0.75,0.55,0.4,0.55,5.55,0
"97","TCGA-3X-AAVC_6_28387443_29178514","OR2J1",0.3,0.25,0.45,0.55,1,1,0.35,0.55,0.4,0.55,5.4,0
"98","TCGA-3X-AAVC_6_28387443_29178514","OR2J3",0.8,0.6,0.45,0.55,0.8,0.4,1,0.55,0.4,0.55,6.1,0
"99","TCGA-3X-AAVC_6_28387443_29178514","OR2J2",0.3,0.25,0.45,0.55,0.6,0.5,0.35,0.55,0.4,0.55,4.5,0
"100","TCGA-44-7670-b_8_57081742_57456833","PLAG1",0.5,1,1,0.62,1,1,0.75,0.62,0.75,0.62,7.86,1
"101","TCGA-44-7670-b_8_57081742_57456833","CHCHD7",1,0.25,0.5,0.62,0.75,0.75,1,0.62,0.25,0.62,6.36,0
"102","TCGA-44-7670-b_8_57081742_57456833","SDR16C5",0.75,0.5,0.5,0.62,0.5,0.25,0.25,0.62,0.5,0.62,5.11,0
"103","TCGA-44-7670-b_8_57081742_57456833","PENK",0.25,0.75,0.5,0.62,0.25,0.5,0.5,0.62,1,0.62,5.61,0
"104","TCGA-56-8201-b_22_21317661_22255769","AIFM3",0.5,0.69,0.47,0.5,0.56,0.5,0.31,0.53,0.28,0.5,4.84,0
"105","TCGA-56-8201-b_22_21317661_22255769","THAP7",0.69,0.53,0.97,0.5,0.69,0.69,0.62,0.53,0.66,0.5,6.38,0
"106","TCGA-56-8201-b_22_21317661_22255769","P2RX6",0.44,0.53,0.47,0.5,0.38,0.31,0.75,0.53,0.66,0.5,5.07,0
"107","TCGA-56-8201-b_22_21317661_22255769","SLC7A4",0.56,0.62,0.47,0.5,0.5,0.62,0.88,0.53,0.28,0.5,5.46,0
"108","TCGA-56-8201-b_22_21317661_22255769","POM121L7",0.12,0.09,0.47,0.5,0.06,0.06,0.25,0.53,0.28,0.5,2.86,0
"109","TCGA-56-8201-b_22_21317661_22255769","GGT2",0.19,0.44,0.47,0.5,0.12,0.12,0.12,0.53,0.28,0.5,3.27,0
"110","TCGA-56-8201-b_22_21317661_22255769","RIMBP3B",0.06,0.09,0.47,0.5,0.19,0.19,0.06,0.53,0.94,0.5,3.53,0
"111","TCGA-56-8201-b_22_21317661_22255769","HIC2",0.62,0.78,0.97,0.5,0.62,0.94,0.69,0.53,0.94,0.5,7.09,0
"112","TCGA-56-8201-b_22_21317661_22255769","RIMBP3C",0.25,0.19,0.47,0.5,0.25,0.25,0.38,0.53,0.94,0.5,4.26,0
"113","TCGA-56-8201-b_22_21317661_22255769","UBE2L3",1,0.94,0.47,0.5,0.94,0.88,0.81,0.53,0.81,0.5,7.38,0
"114","TCGA-56-8201-b_22_21317661_22255769","YDJC",0.88,0.31,0.47,0.5,0.31,0.38,1,0.53,0.56,0.5,5.44,0
"115","TCGA-56-8201-b_22_21317661_22255769","CCDC116",0.31,0.31,0.47,0.5,0.44,0.44,0.44,0.53,0.28,0.5,4.22,0
